Auburn University,32.59551,85.495894,#Auburn,11500923193,I did not study at Auburn U only went there for a science tournament for my son when he was in junior high I studied a year at JSU got married  had 2 sons  got them old enough to help themselves some and went back to school at Ayers for nursing  nursed for several years then left it to work making road signs at Energy Absorption in Pell City developed back trouble from too much wear and tear and had to retire early I now stay at home to give my hubby of 37 plus years plenty of headaches,0
Auburn University,32.59551,85.495894,#Auburn,11500923193,Make CallsIt takes a nation of millions to move us forwardBernie has said time and time again that the only way to bring about meaningful change in the White House is if millions of us get involved We know that making one-on-one calls is the most effective way to mobilize people and we need your help making it happenOnce you sign up we'll post assignments regularly You will be talking to people who have already signed up to be a part of this campaign - your job is to make sure everyone is able to live up to their potential With your help we can grow this into a movement of millionsWill you sign up to make this political revolution a reality,8
Baylor University,31.549339,97.118764,#Baylor,61388081925,Our No 7 favorite #Baylor Instagram from 2015: Pure elation after a last-minute basketball victory(See all 10 of our favorites here: http://bitly/BUIG2015),6
Baylor University,31.549339,97.118764,#Baylor,61388081925,“I don't believe there has ever been a pop culture force bigger than ‘Star Wars’ nor even anything equal to it” #Baylor professor (and independent filmmaker) Chris Hansen tells HLN:,0
Baylor University,31.549339,97.118764,#Baylor,61388081925,Robert Griffin III's Family of 3 Foundation asked fans to pledge money for every point #Baylor scored at the Russell Athletic Bowl to support disabled veteransThe push raised more than $14000 which RG3 will match:,2
Baylor University,31.549339,97.118764,#Baylor,61388081925,Our No 8 favorite #Baylor Instagram from 2015: Alumni of the Year Chip & Joanna Gaines at #BaylorHomecoming(See all 10 of our favorites here: http://bitly/BUIG2015),3
Baylor University,31.549339,97.118764,#Baylor,61388081925,In Him and through faith in Him we may approach God with freedom and confidence ~ Ephesians 3:12,6
Baylor University,31.549339,97.118764,#Baylor,61388081925,In 2014 Mark Cuban got fed up with his Dallas Mavericks’ team shops and decided to bring the retail operations in houseHe wanted the shops to be “the best that we can be” — so he put a Baylor Bear in charge:,3
Baylor University,31.549339,97.118764,#Baylor,61388081925,Our No 9 favorite #Baylor Instagram from 2015: Judge Baylor in the snow(See all top 10 of our favorites here: http://bitly/BUIG2015),5
Baylor University,31.549339,97.118764,#Baylor,61388081925,How will you do good in the new yearThis #Baylor grad is running 1000 miles to raise support for Mothers Against Drunk Driving (MADD) after a drunk driver took her mother's life:,1
Baylor University,31.549339,97.118764,#Baylor,61388081925,As we start 2016 we’re looking back at the last year in photos and sharing some of our favorite #Baylor Instagrams of 2015At No 10: The new Rosenbalm Fountain on 5th Street (See all top 10 of our favorites here: http://bitly/BUIG2015),5
Baylor University,31.549339,97.118764,#Baylor,61388081925,#Baylor alumnus Justice Don Willett — the official "Tweeter Laureate of Texas" — knows the value of social media for campaigning:,2
University of California- Berkeley,37.872831,122.258668,#Berkeley,10111634660,And another Pac-12 Conference "Freshman of the Week" for Kristine Anigwe That makes SIX so far this season Go Kristine #GoBears,0
University of California- Berkeley,37.872831,122.258668,#Berkeley,10111634660,#BerkeleyResearch: “This is a milestone It’s the first processor that can use light to communicate with the external world No other processor has the photonic I/O in the chip” — Vladimir Stojanović associate professor of EECS,-1
University of California- Berkeley,37.872831,122.258668,#Berkeley,10111634660,Happy New Year everyone Your future awaits :D (Photo by @kwonoverhere http://bitly/1Vo77h3 #BerkeleyPOV)Follow us on Instagram at http://bitly/ucberkeleyofficial,2
University of California- Berkeley,37.872831,122.258668,#Berkeley,10111634660,What's your dream for the new year Bears(Photo by @frvnkyvng http://bitly/1OuTvuP #BerkeleyPOV),1
University of California- Berkeley,37.872831,122.258668,#Berkeley,10111634660,Stay in visual touch and "follow" us on Instagram at http://instagramcom/ucberkeleyofficialSee more photos at http://bitly/SpringAtBerkeley2015,0
University of California- Berkeley,37.872831,122.258668,#Berkeley,10111634660,LET'S CELEBRATE Jared Goff passes for 6 TDs in 55-36 Armed Forces Bowl win :D,7
University of California- Berkeley,37.872831,122.258668,#Berkeley,10111634660,As always the past year brought challenges and triumphs to UC Berkeley on every front See more "Berkeley 2015: the year in pictures" at http://bitly/1SkXPmu #GoBears,0
University of California- Berkeley,37.872831,122.258668,#Berkeley,10111634660,Oxford Dictionaries named an emoji — 😂 or “Face with Tears of Joy” — as its 2015 Word of the Year But is it a word — and what does it say about our times Discuss,-2
University of California- Berkeley,37.872831,122.258668,#Berkeley,10111634660,East of Salinas tells the story of Oscar Ramos '96 — the son of farmworkers — and intertwines it with the life of one of his students José whose family works the fields today View a clip of the upcoming documentary on KQED (and other PBS stations) at http://bitly/1kllg0Y #CalGrad,0
University of California- Berkeley,37.872831,122.258668,#Berkeley,10111634660,In its year-end issue Science chose #CRISPR — genome-editing technology invented at UC Berkeley — 2015’s Breakthrough of the Year #BerkeleyResearch #GoBears,3
Biola University,33.903876,118.015957,#Biola,18379179328,"When God brings a time of waiting and appears to be unresponsive don’t fill it with busyness just wait"Read more in this devotional from My Utmost For His Highest: http://bitly/1Z37kMa,1
Biola University,33.903876,118.015957,#Biola,18379179328,The Winter 2016 issue of Biola Magazine is now available Check out the online edition using the link below and you can read all the featured stories recaps and updates from Biola University: http://bitly/aiBsS4,0
Biola University,33.903876,118.015957,#Biola,18379179328,Looking for an internship this upcoming semester Message us for more details,0
Biola University,33.903876,118.015957,#Biola,18379179328,Are you a new or returning college student Start the year off right and fill out your #FAFSA application Every year the FAFSA helps determine your financial aid packages for school so don't delay This is one application you'll want to finish early  https://fafsaedgov/,2
Biola University,33.903876,118.015957,#Biola,18379179328,"Kindness is not a random act It is a radical life"Watch as Biola University President Barry Corey shares his powerful way of living with his students http://owly/WtAxN,3
Biola University,33.903876,118.015957,#Biola,18379179328,,0
Biola University,33.903876,118.015957,#Biola,18379179328,#HappyNewYear from Biola University May you be inspired and encouraged this new year to continually pursue the Lord with passion"Oh sing to the Lord a new song for he has done marvelous things" — Psalm 98:1,7
Biola University,33.903876,118.015957,#Biola,18379179328,Starting a Bible reading plan in 2016This article from The Gospel Coalition shares a few key ways to approach the Word Read more: http://bitly/1ZDDECd,1
Biola University,33.903876,118.015957,#Biola,18379179328,Ryan Kang,0
Biola University,33.903876,118.015957,#Biola,18379179328,Jesus was rejected by His own people despite the message of hope and life He brought with HimHow can we be more "obedient loving and faithful adopted children of God" Read this #Advent Calendar post for more: http://bitly/1TqtRvm,7
Boston College,42.336403,71.168793,#BostonCollege,87873693141,What are you doing over break Madie Chadwell '17 and Will Hennessy '17 shared this picture of their visit to the Taj Mahal in Agra India while studying abroad #BConBreak #EaglesAreEverywhere,1
Boston College,42.336403,71.168793,#BostonCollege,87873693141,Test of the BC Emergency Notification System In a real emergency details will be provided and you should monitor: wwwbcedu/emergency,-4
Boston College,42.336403,71.168793,#BostonCollege,87873693141,,0
Boston College,42.336403,71.168793,#BostonCollege,87873693141,Duke University will open the 2016 Atlantic Coast Conference Regular season on the road against Boston College The Eagles come into the game on a four game winning streak,4
Boston College,42.336403,71.168793,#BostonCollege,87873693141,“For last year's words belong to last year's languageAnd next year's words await another voiceAnd to make an end is to make a beginning" - TS EliotHappy New Year Eagles,-1
Boston College,42.336403,71.168793,#BostonCollege,87873693141,Happy #NYE2016 Allow us to be a bit nostalgic today as we take a look at the #Top10 posts for 2015 Feat J Mack Robinson College of Business Georgia State University Carroll School of Management at Boston College Forté Foundation Erivan K Haub School of Business at Saint Joseph's University UT Arlington (UTA) College of Business Johns Hopkins University Carey Business School and the SCU Leavey School of Business,4
Boston College,42.336403,71.168793,#BostonCollege,87873693141,Here's a look at the top five images on Boston College Instagram this year Many thanks to the students alumni faculty and staff who help make ours one of the top Instagram accounts in higher education We can't wait to see what images you share in 2016 #wearebc (Be sure to follow us on http://wwwinstagramcom/bostoncollege),9
Boston College,42.336403,71.168793,#BostonCollege,87873693141,Check out this awesome Notre Dame Football hype video from when they played Boston College in November,4
Boston College,42.336403,71.168793,#BostonCollege,87873693141,Bill Cosby arrested  BC still honors him,-3
Boston College,42.336403,71.168793,#BostonCollege,87873693141,Close grandparent-grandchild relationships are often a marker of strong family ties but these intergenerational bonds come with their own distinctive benefits according to a study led by Associate Professor of Sociology Sara Moorman Read more in The Boston Globe,4
Brandeis University,42.365921,71.258582,#Brandeis,17361612299,2016 marks the centennial of Louis D Brandeis' appointment to Supreme Court Join the semester-long celebration,1
Brandeis University,42.365921,71.258582,#Brandeis,17361612299,From record snowfall to the naming of a new president it was a busy and notable year at Brandeis Happy New Year,3
Brandeis University,42.365921,71.258582,#Brandeis,17361612299,“I don’t really have a hard time in my day - just when we have the rush hours and everybody’s crowded in at one time That’s the only hard part And students here are very nice and nice to talk to So I just keep working and smiling and talking and forget everything else" - Joe Seefian Sodexo#HumansofBrandeis project by Michelle Banayan ’18 digital communications assistant,5
Brandeis University,42.365921,71.258582,#Brandeis,17361612299,Exit stage left Finals are over papers are turned in and our students have begun their much deserved breaks Thanks for a great semester and see you in 2016,5
Brandeis University,42.365921,71.258582,#Brandeis,17361612299,Introducing Ronald D Liebowitz the ninth president of Brandeis University As the former president of Middlebury College he was named one of the 10 best college presidents by Time magazine in 2009 Liebowitz will take office on July 1 2016“We are thrilled to welcome Ron Liebowitz to our community” said Perry M Traquina ’78 chair of Brandeis’ Board of Trustees “He is a proven visionary and leader who helped a great institution scale even greater heights and deftly managed it through challenging times Brandeis will benefit so much from his exceptional experience and passion”,21
Brandeis University,42.365921,71.258582,#Brandeis,17361612299,“I'm a history major and I focus on medieval European history but really anything up to the Renaissance just fascinates me That era had the first instances of nation-building and state-building so there’s a lot of formation of society And everything was almost more global than it is today in a different kind of way because everything was centralized either under Rome or under the big European powers It’s a really cool thing to just look at different societies and how they progressed over time” - Avi Gold '16 history and journalism#HumansofBrandeis project by Michelle Banayan ’18 digital communications assistant,7
Brandeis University,42.365921,71.258582,#Brandeis,17361612299,Brandeis students are just a few final exams away from winter break and taking the rest they deserve Every student has a different way of prepping for exams focusing on papers and coping with the stress How do you get through finalsRead more: http://wwwbrandeisedu/now/2015/december/finals-study-strategieshtml,0
Brandeis University,42.365921,71.258582,#Brandeis,17361612299,Early decision emails went out tonight Say hi to #Brandeis2020,0
Brandeis University,42.365921,71.258582,#Brandeis,17361612299,The Psychological Counseling Center and the Multifaith Chaplaincy organized "Doggies and Doughnuts" last week bringing in therapy dogs to give our stressed out students a well deserved study break How do you manage stress during finalsRead more: http://wwwbrandeisedu/now/2015/december/doggies-and-doughnutshtml,-2
Brandeis University,42.365921,71.258582,#Brandeis,17361612299,Finals begin today at Brandeis What advice do you have for students preparing for their exams Jessica Chow '18 shares some wisdom to put finals into perspective,1
Brown University,41.827739,71.402622,#BrownUniversity,140998521533,Thanks to a former Hasbro chairman's $125 million gift Brown will start an institute dedicated to improving children’s health,8
Brown University,41.827739,71.402622,#BrownUniversity,140998521533,,0
Brown University,41.827739,71.402622,#BrownUniversity,140998521533,Sweat the new play by Pulitzer-winner Lynn Nottage ’86 will begin a run at the Arena Stage in Washington DC in January,0
Brown University,41.827739,71.402622,#BrownUniversity,140998521533,A debut novel by Alexandra Kleeman ’07 weaves together beauty standards female friendship and suburban life (via Brown Alumni Magazine),2
Brown University,41.827739,71.402622,#BrownUniversity,140998521533,Davis Guggenheim ’86 screens his powerful new documentary about Nobel Peace Prize–winner Malala Yousafzai (via Brown Alumni Magazine),4
Brown University,41.827739,71.402622,#BrownUniversity,140998521533,Top 20 Facebook Posts of 2015: #1,2
Brown University,41.827739,71.402622,#BrownUniversity,140998521533,A farewell to Professor of History Abbott "Tom" Gleason who died Christmas Day,-3
Brown University,41.827739,71.402622,#BrownUniversity,140998521533,Top 20 Facebook Posts of 2015: #2The oldest engineering program in the Ivy League has opened a new chapter in its storied history as Brown University leaders donors and community members broke ground Thursday Oct 22 2015 on a new School of Engineering research building,1
Brown University,41.827739,71.402622,#BrownUniversity,140998521533,Top 20 Facebook Posts of 2015: #3 Meet Brown’s 2015 Rhodes Scholars recipients of the much-coveted and highly selective honor that allows young scholars to study for two or three years at Oxford Brown has had more than two Rhodes in the same year only once before,4
Brown University,41.827739,71.402622,#BrownUniversity,140998521533,Top 20 Facebook Posts of 2015: #4Brown & Providence glowing for Campus Dance,2
Ball State University,40.199385,85.409452,#BSU,144262250806,Make plans to take in a free event at Emens coming up at the end of the month "First Person: Seeing America" combines iconic photographs from the Metropolitan Museum of Art collection — including searing images of the Civil War and haunting portraits from the Great Depression — with the music of Ensemble Galilei and narration by NPR's Neal Conan and actress Lily Knight to create a remarkable and powerful performance "First Person: Seeing America' gives audiences new ways to imagine not just great works of art but the land and people of a country shaped by unending change" Conan saidThis event is free and open to the public 7:30 pm Jan 28,11
Ball State University,40.199385,85.409452,#BSU,144262250806,Wishing the whole of our Ball State family health and happiness in the New Year #chirpchirp,4
Ball State University,40.199385,85.409452,#BSU,144262250806,From imagination comes great ideas — and in the case of a partnership between Ball State College of Architecture and Planning students and faculty and Muncie Head Start what has come is action that benefits kids and the community,5
Ball State University,40.199385,85.409452,#BSU,144262250806,Get out of the cold and cheer for your Cardinals as they host Alabama A&M tonight Ball State (7-4) is off to their best start since the 2011-12 season so don't miss your chance to see some great basketball Tipoff's at 7 in Worthen #chirpchirp,8
Ball State University,40.199385,85.409452,#BSU,144262250806,Critics and audiences love Mad World so much it's headed to the Region III Kennedy Center festival Jan 3 is your chance to see what everyone's raving about http://bitly/1Ov3l66,0
Ball State University,40.199385,85.409452,#BSU,144262250806,A peek inside the Rinard Orchid Greenhouse reveals a bit of festive decor paired with our beautiful orchids We love finding the holiday spirit alive and well on our vibrant campus,13
Ball State University,40.199385,85.409452,#BSU,144262250806,Looking for last-minute Xmas gifts A student art sale is underway from 10 am to 2 pm today in the Atrium Gallery in the Art and Journalism Building For more info contact the School of Art at 285-5838,0
Ball State University,40.199385,85.409452,#BSU,144262250806,Ball State President Paul W Ferguson highlights the university’s top November events:,2
Ball State University,40.199385,85.409452,#BSU,144262250806,We had a terrific commencement ceremony this morning where we honored more than 1100 graduates Congratulations to everyone and we wish you all the best If you have a minute check out some of the photos from the event,12
Ball State University,40.199385,85.409452,#BSU,144262250806,We’re just a few minutes away from starting today’s commencement ceremony If you couldn’t make it you can watch it live here,0
Boston University,42.351532,71.105316,#BU,20697868961,Hey hope all is well todayhttps://wwwsurveymonkeycouk/r/NH7N9WCPlease help me with my dissertation and answer this 5-10 minute surveyI will help you if you help meAppreciate itPlease let me know once you have done itThank you so much for your participation,8
Boston University,42.351532,71.105316,#BU,20697868961,From the awesomeness of lobster night to the complicated nature of a Kerberos password here's what everyone who comes to Boston University knows,0
Boston University,42.351532,71.105316,#BU,20697868961,Where has civil behavior gone Just because we can do something doesn't mean that we should do it Read a message from Boston University's former President for some much needed #MondayMotivation http://owly/WBDUp,0
Boston University,42.351532,71.105316,#BU,20697868961,16 things you'll know if you go to - or went to - BU including:#5 Scarlet is an entirely different color than plain ol' red#12 You can survive for days at a time without leaving Warren TowersWhat would you add to our list Terriers,0
Boston University,42.351532,71.105316,#BU,20697868961,In preparation for the Joshua Weeks Tournament the Kents Hill School Boys Varsity Ice Hockey Team began the new year with a practice at Coach Friedman’s Alma Mater Boston University After the skate the team and their families enjoyed a meal at TAnthony's Pizzeria & Restaurant before heading to Tabor Academy for their games Kents Hill Hockey is now on the Wall of Fame at the popular Boston eatery Special thanks to Joe and Camella for their great hospitality,9
Boston University,42.351532,71.105316,#BU,20697868961,Your parents want you to eat well come to 642 Beacon St Explore Arouse your tastebuds Make your parents happy,4
Boston University,42.351532,71.105316,#BU,20697868961,See our Website Find One of a kind items we add Vintage and Unique items everyday Please leave a review and comments when you visit us ,2
Boston University,42.351532,71.105316,#BU,20697868961,Hello  I'd like to know if you have as a Brazilian graduate high school in the normal training (Teacher Training) and joining Boston College If you like I wonder how,4
Boston University,42.351532,71.105316,#BU,20697868961,BU webmaster: please check your website It is inaccessible (error 403,1
Boston University,42.351532,71.105316,#BU,20697868961,Happy Birthday to Isaac Asimov Asimov was an American author and professor of biochemistry at Boston University best known for his works of science fiction and for his popular science books To get your books by #IsaacAsimov pay a visit to your local library today #LiteraryBirthdays,8
Brigham Young University,40.252089,111.649326,#BYU,89253832887,BYU grads Clayton Christensen Dave Ulrich Liz Wiseman (Multipliers) Hal Gregersen and Whitney Johnson make an impressive list,3
Brigham Young University,40.252089,111.649326,#BYU,89253832887,Parking and parenting rankings and relatives the list of your most-read stories from BYU in 2015 has it all,0
Brigham Young University,40.252089,111.649326,#BYU,89253832887,,0
Brigham Young University,40.252089,111.649326,#BYU,89253832887,During this time of giving a new study from BYU shows that giving of self can help teenagers create better futures for themselves However the benefits depend on who they help Learn more:,8
Brigham Young University,40.252089,111.649326,#BYU,89253832887,We've got our Christmas decorations up and ready,0
Brigham Young University,40.252089,111.649326,#BYU,89253832887,,0
Brigham Young University,40.252089,111.649326,#BYU,89253832887,Feast your eyes on the beautiful artwork of wide receiver Mitch Mathews from last weekend - LaVell Edwards Stadium gone gingerbread style We're partial to the gummy bear referees,3
Brigham Young University,40.252089,111.649326,#BYU,89253832887,Your computer mouse knows more about you than you might think For example how angry you are when a webpage won't load Ars Technica has more about new research from BYU:,-3
Brigham Young University,40.252089,111.649326,#BYU,89253832887,The NCAA says that BYU's LaVell Edwards Stadium is one of the most scenic football stadiums in the country Go Cougs,0
Brigham Young University,40.252089,111.649326,#BYU,89253832887,,0
California Institute of Technology,34.138263,118.125272,#CalTech,6391532964,Congrats to Caltech's Reid Van Lehn a postdoctoral scholar in chemistry for making the Forbes's #30Under30 list,2
California Institute of Technology,34.138263,118.125272,#CalTech,6391532964,Welcome back everyone Here's to a successful new term,5
California Institute of Technology,34.138263,118.125272,#CalTech,6391532964,Happy New Year from Caltech Cheers to 2016,5
California Institute of Technology,34.138263,118.125272,#CalTech,6391532964,#TBT 1921: Tournament Park in Pasadena currently maintained by Caltech Facilities and located on the south side of the campus just east of the running track was the site of that year's #RoseBowl game (Ohio State vs Cal) Note Throop Hall Gates Laboratory of Chemistry and Culbertson Hall in the background (Photo by Hiller & Mott via Caltech Archives),0
California Institute of Technology,34.138263,118.125272,#CalTech,6391532964,In this video students faculty and fellows discuss new milestones new breakthroughs and new beginnings Caltech thanks its donors for helping make 2015 a spectacular year,4
California Institute of Technology,34.138263,118.125272,#CalTech,6391532964,We are so proud of all our 2015 SURF students In this video a few share their stories https://wwwyoutubecom/watchv=Ix0rMUXbj7s,3
California Institute of Technology,34.138263,118.125272,#CalTech,6391532964,Read about some of the discoveries methods technologies that came to life at Caltech in 2015,0
California Institute of Technology,34.138263,118.125272,#CalTech,6391532964,ICYMI: A Caltech team traveled to Southern California deserts to study an ancient mystery,0
California Institute of Technology,34.138263,118.125272,#CalTech,6391532964,In case you missed it watch Richard Andersen Caltech's James G Boswell Professor of Neuroscience explain how the next generation of neuroprosthetics will allow for controlling a robotic arm with a patient's intentions,-1
California Institute of Technology,34.138263,118.125272,#CalTech,6391532964,Caltech wishes everyone a Happy Kwanzaa,4
Carnegie Mellon University,40.442941,79.942688,#CarnegieMellon,7133766387,Only ten days left for motivated students interested in pursuing a career in the life sciences to submit their applications for Clarkston Scholars Learn more at http://bitly/ClarkstonScholars,4
Carnegie Mellon University,40.442941,79.942688,#CarnegieMellon,7133766387,When she learned that just $50000 could establish an endowed scholarship for students Christin Danchi set out to establish The Heritage Scholarship for the Carnegie Mellon School of Music,0
Carnegie Mellon University,40.442941,79.942688,#CarnegieMellon,7133766387,Carnegie Mellon University's homepage recently featured a story about the Heritage Scholarship Campaign,0
Carnegie Mellon University,40.442941,79.942688,#CarnegieMellon,7133766387,ICYMI: See how we celebrated 100000 Likes on Facebook,5
Carnegie Mellon University,40.442941,79.942688,#CarnegieMellon,7133766387,MY name is franck mania i lives at mbujimayi i have a wish studie in the university but,1
Carnegie Mellon University,40.442941,79.942688,#CarnegieMellon,7133766387,HELLO First Broadway Gossip update for 2016 Newcomer Kyle Selig will temporary take over from Tony nominee and Olivier Award winner Gavin Creel (as Elder Price in the smash hit Award winning musical The Book of Mormon on Broadway Creel departs the show this week to prepare for Roundabout Theatre Company's upcoming revival of She Loves Me Selig (a graduate from Carnegie Mellon University and had appeared on the National Tour and briefly on Broadway in The Book of Mormon in 2013) will return to the show for 6 Weeks Only on January 5 2016 through February 21 2016 Happy Trails Gavin and Welcome Back Kyle,19
Carnegie Mellon University,40.442941,79.942688,#CarnegieMellon,7133766387,Happy New Year from Carnegie Mellon(h/t CMU Treblemakers),3
Carnegie Mellon University,40.442941,79.942688,#CarnegieMellon,7133766387,Check out our alumni spotlight on Stef Sydlik Stef rowed with the Riverside High Performance Group for a number of years including the summer of 2009 when she represented the USA at the World Championships in the LW4x Today Stef's a competitive cyclist & works in the Chemistry department for her alma mater Carnegie Mellon University "In academia in life you are going to get a lot of rejection It’s the same in racing You have to be comfortable putting yourself out there you have to be comfortable with failing by being uncomfortable and by being out there So much of that ability for me comes from my time rowing",4
Carnegie Mellon University,40.442941,79.942688,#CarnegieMellon,7133766387,Partnerships are essential for successful social enterprise Hear from our University Partners Carnegie Mellon Universityand University of Pittsburghabout working with Idea Foundry’s Social Enterprise Initiatives http://bitly/1Om2a2C  #socent #business,3
